	language	tweet_id
20770	en	488441637417136129
20771	en	488441716249079809
20772	en	488441851725115393
20773	en	488442075684540416
20774	en	488442279342792704
20775	en	488442522817921025
20776	en	488442686056046592
20777	en	488442814997336064
20778	en	488442900100186112
20779	en	488442902671290368
20780	en	488443002495713280
20781	en	488443365122646017
20782	en	488443468000526337
20783	en	488443530621501440
20784	en	488443636959674368
20785	en	488444038022840320
20786	en	488444651385667585
20787	en	488444702887116802
20788	en	488445139665174529
20789	en	488445369668624388
20790	en	488445421774462977
20791	en	488445568923209728
20792	en	488445827031916546
20793	en	488445855842570240
20794	en	488445973069172738
20795	en	488446008477908995
20796	en	488446153898606593
20797	en	488446247276015616
20798	en	488446345079181314
20799	en	488446477988282368
20800	en	488446735568863232
20801	en	488446864098738176
20802	en	488446868381523968
20803	en	488446949885235200
20804	en	488447053908172800
20805	en	488447505269420032
20806	en	488447643266584576
20807	en	488447895281336320
20808	en	488447982829060096
20809	en	488448999955763200
20810	en	488449045279834113
20811	en	488449181980180480
20812	en	488449479876808704
20813	en	488449662949400577
20814	en	488449703520907264
20815	en	488450068182466562
20816	en	488450495913422849
20817	en	488450565580419073
20818	en	488450598518272000
20819	en	488450620618072064
20820	en	488450665057124352
20821	en	488450809064357888
20822	en	488451555285151745
20823	en	488451910945734656
20824	en	488452243746979840
20825	en	488452439755218944
20826	en	488452500392267778
20827	en	488452676615536641
20828	en	488452718068264960
20829	en	488453361138556932
20830	en	488454187655892992
20831	en	488454528258146306
20832	en	488455544449933312
20833	en	488455578977447936
20834	en	488455898663108609
20835	en	488456188447961088
20836	en	488456240104996864
20837	en	488456511165693952
20838	en	488456998493884416
20839	en	488457856379654144
20840	en	488458039868284928
20841	en	488458617243189249
20842	en	488459263917170688
20843	en	488459753514082304
20844	en	488460161544364032
20845	en	488460694661365760
20846	en	488461486717562880
20847	en	488461524869328897
20848	en	488461617387282434
20849	en	488461832005251072
20850	en	488462114361597952
20851	en	488462425159925760
20852	en	488462680852684800
20853	en	488463594536050688
20854	en	488464065342091265
20855	en	488464291763617792
20856	en	488464514283601921
20857	en	488464582823145473
20858	en	488464786552664064
20859	en	488464865309122560
20860	en	488465251617103872
20861	en	488465348065124352
20862	en	488465953739378689
20863	en	488466092290236417
20864	en	488466186217488384
20865	en	488466612375519232
20866	en	488466771369017344
20867	en	488467240053125120
20868	en	488467812482957312
20869	en	488468150561030144
20870	en	488468431260639233
20871	en	488468618594635776
20872	en	488469051920760835
20873	en	488469170535673856
20874	en	488469401071796224
20875	en	488469498312552448
20876	en	488469607406403584
20877	en	488469971430047744
20878	en	488471416333807617
20879	en	488471925077729280
20880	en	488472407750234112
20881	en	488472583809925120
20882	en	488474091255787520
20883	en	488474183773749248
20884	en	488474531519279105
20885	en	488475336171347968
20886	en	488475551540064256
20887	en	488475573610876928
20888	en	488475835121156096
20889	en	488476506084368384
20890	en	488476628708646912
20891	en	488477144062783488
20892	en	488477295615950849
20893	en	488477362716041216
20894	en	488477818544988160
20895	en	488478344808103936
20896	en	488478626091106304
20897	en	488479178010812417
20898	en	488479407862845440
20899	en	488479480302686209
20900	en	488480972036263936
20901	en	488481028894646272
20902	en	488481122313990145
20903	en	488481512891764736
20904	en	488481639459069952
20905	en	488482093588938752
20906	en	488482837986021376
20907	en	488482890288603136
20908	en	488483312072024064
20909	en	488483469333254144
20910	en	488483889137319936
20911	en	488484238866796544
20912	en	488484407997521920
20913	en	488484456693379072
20914	en	488485187500515328
20915	en	488485639311335424
20916	en	488486084406296576
20917	en	488486458798268416
20918	en	488486489219923968
20919	en	488487198887784449
20920	en	488487422808707072
20921	en	488488260675858432
20922	en	488488970943496193
20923	en	488489319712034817
20924	en	488489630082138113
20925	en	488490193083568129
20926	en	488490276625715200
20927	en	488490333639307265
20928	en	488490570915262466
20929	en	488490595191889920
20930	en	488490679559933952
20931	en	488490747557974016
20932	en	488490771151347712
20933	en	488490816688513024
20934	en	488491103448866817
20935	en	488491292050325504
20936	en	488491294625263616
20937	en	488491359091703808
20938	en	488492299664371712
20939	en	488492383470751744
20940	en	488493549235609602
20941	en	488493571503185920
20942	en	488493642089500673
20943	en	488494737700429826
20944	en	488494799755161600
20945	en	488495139468218368
20946	en	488495189380460545
20947	en	488495311053402112
20948	en	488495404997029889
20949	en	488495691367317505
20950	en	488496357439967232
20951	en	488496389815410688
20952	en	488496720217915392
20953	en	488497382557220864
20954	en	488497639382450176
20955	en	488497660266303489
20956	en	488497931520327680
20957	en	488498163964456962
20958	en	488499206064062464
20959	en	488499464114413568
20960	en	488499547094519808
20961	en	488499942122459137
20962	en	488499944370626560
20963	en	488500481959157763
20964	en	488500716370403328
20965	en	488502129322369024
20966	en	488502271945093120
20967	en	488502683763232768
20968	en	488502696458997760
20969	en	488502803275345920
20970	en	488502871718383616
20971	en	488503179928035328
20972	en	488503420483940352
20973	en	488503526063374336
20974	en	488503565971763200
20975	en	488503683517128704
20976	en	488504510893940736
20977	en	488504765161439232
20978	en	488504871763857408
20979	en	488505199447650304
20980	en	488505235107614721
20981	en	488505524640423936
20982	en	488505530571186176
20983	en	488505630143963136
20984	en	488505748758863872
20985	en	488505840446365696
20986	en	488506017169543168
20987	en	488506329837744128
20988	en	488506393582764033
20989	en	488506411161100288
20990	en	488506419562692609
20991	en	488506610302857216
20992	en	488507420063170560
20993	en	488507791963717633
20994	en	488507880241258497
20995	en	488508066204512257
20996	en	488508130049814528
20997	en	488508171653509120
20998	en	488508201403314178
20999	en	488508391061340160
21000	en	488508442869383168
21001	en	488508550344228865
21002	en	488508771388653568
21003	en	488509122963177472
21004	en	488509334037733377
21005	en	488509954907578368
21006	en	488510001732800512
21007	en	488510037082374144
21008	en	488510161430904832
21009	en	488510639086649344
21010	en	488510980410724353
21011	en	488511122962534400
21012	en	488511144080850944
21013	en	488511498730233856
21014	en	488511583564595200
21015	en	488511640749740032
21016	en	488511673754320896
21017	en	488511675566657536
21018	en	488511758257369088
21019	en	488511940764106753
21020	en	488512008229117952
21021	en	488512261166993409
21022	en	488512861715447809
21023	en	488513235658604544
21024	en	488513745153306624
21025	en	488514223874379777
21026	en	488514236759683072
21027	en	488514327612104705
21028	en	488514513382440960
21029	en	488514654487187456
21030	en	488514775358242816
21031	en	488515069521977344
21032	en	488515273352151040
21033	en	488515507125907456
21034	en	488515756955402242
21035	en	488515894490849281
21036	en	488516729015115776
21037	en	488517150097690625
21038	en	488517468810252291
21039	en	488517535206109185
21040	en	488518090599059457
21041	en	488518238427697152
21042	en	488518257964744704
21043	en	488518355939127297
21044	en	488518710986940416
21045	en	488518815039635456
21046	en	488518921050275840
21047	en	488519131713380352
21048	en	488519277423910912
21049	en	488519344629231616
21050	en	488519864953217024
21051	en	488519882229547008
21052	en	488520025003667458
21053	en	488520759221166081
21054	en	488520838237257730
21055	en	488520902640812032
21056	en	488521536211386368
21057	en	488521761823416320
21058	en	488522669113868288
21059	en	488522974728052736
21060	en	488523425040719872
21061	en	488523557480046592
21062	en	488523875131457536
21063	en	488523909507985408
21064	en	488523966873894912
21065	en	488524454171926529
21066	en	488524746527895552
21067	en	488525125072195584
21068	en	488525509043552258
21069	en	488525616665608192
21070	en	488525953250103296
21071	en	488526593720348672
21072	en	488526779229822977
21073	en	488527187155247104
21074	en	488527231530958848
21075	en	488527419851427840
21076	en	488527478361980928
21077	en	488527734373494784
21078	en	488528615202508800
21079	en	488529336329568256
21080	en	488529444047310848
21081	en	488530352835944449
21082	en	488530517617541120
21083	en	488531100378357760
21084	en	488531121018130432
21085	en	488531649424945152
21086	en	488531676755394560
21087	en	488531947182751745
21088	en	488532273822588928
21089	en	488532376457187329
21090	en	488532465678422017
21091	en	488532766175137793
21092	en	488532942688620544
21093	en	488533000972300289
21094	en	488533216798580736
21095	en	488533283500998657
21096	en	488533548589002752
21097	en	488533811081117696
21098	en	488533937451319297
21099	en	488534164082143232
21100	en	488534463312584704
21101	en	488534517620035585
21102	en	488534686793490432
21103	en	488535149856829440
21104	en	488535441310642178
21105	en	488535649801089025
21106	en	488536001548406784
21107	en	488536026231496704
21108	en	488536244734132224
21109	en	488536411054686209
21110	en	488536873766498305
21111	en	488536885510152192
21112	en	488536980356358144
21113	en	488537029802606592
21114	en	488537239119736833
21115	en	488537346175139840
21116	en	488537355419414528
21117	en	488537790989074432
21118	en	488538122926313472
21119	en	488538308272615424
21120	en	488538580705234944
21121	en	488538632739770369
21122	en	488538745688178689
21123	en	488539073175625729
21124	en	488539305498144768
21125	en	488539658574258177
21126	en	488539751817822208
21127	en	488540110410240000
21128	en	488540220095094784
21129	en	488540285941870592
21130	en	488540526866870272
21131	en	488540572362481664
21132	en	488540685906497536
21133	en	488540892806914048
21134	en	488541094997942272
21135	en	488541184709898240
21136	en	488541185107963904
21137	en	488541290141732865
21138	en	488541354998251520
21139	en	488541453358862336
21140	en	488541476582727680
21141	en	488541902858244097
21142	en	488542205431513089
21143	en	488542438743879680
21144	en	488542627239706624
21145	en	488542780533133312
21146	en	488542902172524544
21147	en	488543007004962816
21148	en	488543321669656578
21149	en	488543331035529216
21150	en	488543551933149184
21151	en	488544951446151170
21152	en	488544999265431552
21153	en	488545024507125760
21154	en	488545608072847360
21155	en	488545639211745280
21156	en	488546389543387136
21157	en	488546392193777664
21158	en	488546756179660801
21159	en	488546993321816064
21160	en	488547300986212352
21161	en	488547383186178048
21162	en	488548669285597185
21163	en	488548733601071105
21164	en	488548787762507776
21165	en	488550225133309952
21166	en	488550383812214784
21167	en	488551553217724416
21168	en	488551636088811520
21169	en	488551732029321216
21170	en	488552245441880064
21171	en	488552720899403777
21172	en	488553310262022144
21173	en	488553856406548480
21174	en	488554088510935040
21175	en	488554326474776576
21176	en	488554386402992128
21177	en	488554689181413376
21178	en	488554970669535232
21179	en	488555571256524800
21180	en	488555677280112640
21181	en	488556097809424385
21182	en	488556794080673792
21183	en	488557743163199488
21184	en	488557764692963328
21185	en	488557915238707200
21186	en	488557936156082176
21187	en	488558552923901952
21188	en	488559421467815936
21189	en	488559428824616960
21190	en	488559553131208704
21191	en	488559706370105344
21192	en	488560261356208128
21193	en	488560298828525568
21194	en	488561114515374080
21195	en	488561125726756864
21196	en	488561431982669824
21197	en	488561826477518848
21198	en	488562216820412417
21199	en	488562296470245376
21200	en	488562430386405376
21201	en	488562922113613824
21202	en	488562940681781249
21203	en	488562968850743296
21204	en	488563218374078465
21205	en	488563279552188416
21206	en	488563546192896000
21207	en	488563669635448832
21208	en	488564006152454144
21209	en	488564109005582336
21210	en	488564591572824064
21211	en	488565808545533953
21212	en	488566470494801920
21213	en	488567043587719168
21214	en	488567248596897792
21215	en	488567498451587073
21216	en	488567566491979776
21217	en	488567657499590656
21218	en	488568012069277697
21219	en	488568137508749312
21220	en	488568383294943232
21221	en	488568391666397186
21222	en	488568480271446016
21223	en	488568615873310721
21224	en	488568839249354753
21225	en	488569120636420097
21226	en	488569356238856193
21227	en	488569521066610688
21228	en	488570017689399296
21229	en	488570652530847744
21230	en	488571634736168963
21231	en	488571654218342400
21232	en	488571760129093633
21233	en	488571794182668289
21234	en	488572097648533504
21235	en	488572618220773376
21236	en	488572672821829632
21237	en	488572689645199362
21238	en	488572738966392832
21239	en	488572831907594240
21240	en	488574159425794048
21241	en	488574599354150912
21242	en	488574876996075520
21243	en	488575046630510593
21244	en	488575307289354240
21245	en	488575369713168384
21246	en	488575563360374785
21247	en	488575799952285697
21248	en	488575803110998016
21249	en	488576116320649216
21250	en	488576860889309185
21251	en	488576929713246208
21252	en	488577090954866688
21253	en	488577721912401923
21254	en	488578007154851840
21255	en	488578653643476993
21256	en	488579174613786624
21257	en	488579458543386624
21258	en	488580757665759232
21259	en	488582026950238208
21260	en	488582138640363520
21261	en	488582189747957760
21262	en	488582474818011137
21263	en	488582929531305984
21264	en	488583049534128128
21265	en	488583113506033664
21266	en	488583262403432449
21267	en	488584856994324480
21268	en	488587077161062400
21269	en	488587214465810432
21270	en	488587226939289601
21271	en	488587613134405633
21272	en	488588113267396608
21273	en	488588176899190785
21274	en	488588470034907136
21275	en	488588703187492864
21276	en	488589079639252993
21277	en	488589528743956480
21278	en	488589795636301824
21279	en	488590305760141313
21280	en	488592179166998528
21281	en	488592797847814144
21282	en	488593111007117313
21283	en	488593209950355456
21284	en	488593442910371840
21285	en	488594016297316352
21286	en	488594537317539840
21287	en	488594812065824768
21288	en	488594884765310977
21289	en	488594911789203456
21290	en	488595020597846016
21291	en	488595906153816064
21292	en	488596496334348288
21293	en	488596529729396736
21294	en	488596624109993985
21295	en	488597342661378048
21296	en	488597429877358593
21297	en	488597642638028800
21298	en	488598272244592640
21299	en	488598402007982080
21300	en	488598535374241792
21301	en	488598564872785920
21302	en	488598669029961728
21303	en	488598904158437376
21304	en	488599408640937987
21305	en	488599726242426880
21306	en	488600011077193728
21307	en	488600072385740800
21308	en	488600219299643392
21309	en	488600635651010561
21310	en	488600695386673153
21311	en	488600820082937856
21312	en	488601889643442176
21313	en	488602032325271552
21314	en	488602298793213952
21315	en	488602366531235841
21316	en	488602459959341056
21317	en	488602469807575040
21318	en	488602582621761536
21319	en	488602682064519168
21320	en	488602826479001600
21321	en	488603074760826880
21322	en	488603693349347328
21323	en	488604970942345216
21324	en	488605824550711296
21325	en	488606662513524736
21326	en	488606707518828544
21327	en	488607162135228416
21328	en	488607534152814592
21329	en	488608120935956480
21330	en	488608309583548416
21331	en	488608314121388032
21332	en	488608417385164800
21333	en	488608759351373824
21334	en	488608837973184512
21335	en	488609220351524864
21336	en	488610036118085632
21337	en	488610591712739328
21338	en	488610817613762560
21339	en	488610848084996097
21340	en	488611910523576320
21341	en	488612029507174400
21342	en	488613206827339777
21343	en	488613330618044416
21344	en	488613387895459840
21345	en	488613516346007552
21346	en	488613636504420352
21347	en	488613657484328960
21348	en	488614214622138368
21349	en	488614248268840962
21350	en	488614494944239616
21351	en	488614604373622784
21352	en	488615595269967873
21353	en	488616173341130752
21354	en	488616360831094786
21355	en	488616940340916224
21356	en	488617323960733696
21357	en	488618555458727936
21358	en	488618683586347008
21359	en	488618789601148929
21360	en	488619043021410305
21361	en	488619958168195072
21362	en	488619982075338752
21363	en	488620637645070337
21364	en	488621124234657793
21365	en	488623245759741953
21366	en	488623692659040257
21367	en	488623777228812289
21368	en	488624259338473472
21369	en	488626180510076930
21370	en	488627764250296320
21371	en	488627942465884160
21372	en	488627972560404480
21373	en	488627982911934464
21374	en	488628066642432001
21375	en	488628080622051328
21376	en	488628974978072577
21377	en	488629005738729473
21378	en	488629338644811776
21379	en	488629530559774720
21380	en	488630580565655552
21381	en	488630819548704768
21382	en	488631409448583168
21383	en	488631657830703104
21384	en	488632684114358272
21385	en	488632741626662912
21386	en	488633243093065728
21387	en	488633352048885760
21388	en	488633424442589184
21389	en	488634207296442369
21390	en	488634611484729345
21391	en	488636470975270912
21392	en	488636573882130432
21393	en	488637445135544320
21394	en	488638124059549696
21395	en	488638202732105728
21396	en	488638801229516800
21397	en	488640369622401025
21398	en	488640376035897344
21399	en	488640486609920000
21400	en	488640819012698112
21401	en	488640820799500289
21402	en	488641672264159233
21403	en	488642257482817536
21404	en	488642311195480064
21405	en	488642333735272448
21406	en	488642702331092992
21407	en	488642727962492928
21408	en	488642748153470976
21409	en	488642890080714753
21410	en	488643087833370624
21411	en	488643471113469952
21412	en	488644096991301633
21413	en	488644103521828864
21414	en	488645733126381568
21415	en	488646373823496192
21416	en	488646558452563968
21417	en	488648131404247040
21418	en	488648712436973568
21419	en	488649084631130112
21420	en	488649143595057152
21421	en	488649199849074689
21422	en	488649204126867456
21423	en	488649218618171393
21424	en	488650232205291520
21425	en	488650385251639297
21426	en	488650635991347200
21427	en	488651625989296130
21428	en	488652008522776576
21429	en	488652855784796160
21430	en	488653024353468417
21431	en	488653051759427585
21432	en	488653059569246208
21433	en	488653445151203328
21434	en	488653541481803777
21435	en	488653801117593600
21436	en	488653903660339201
21437	en	488654075362160642
21438	en	488654079607181312
21439	en	488654207004991488
21440	en	488654241863446528
21441	en	488654494322814976
21442	en	488654497586352128
21443	en	488655002752126976
21444	en	488656579508445184
21445	en	488656836242210816
21446	en	488657267537887232
21447	en	488657380578586624
21448	en	488657445229576192
21449	en	488657764580069376
21450	en	488659094212194304
21451	en	488659157394788352
21452	en	488659163728601088
21453	en	488660696750489601
21454	en	488661001697390593
21455	en	488661274696232960
21456	en	488661486655381505
21457	en	488661943038001152
21458	en	488662031466102785
21459	en	488662776303218689
21460	en	488662852065325057
21461	en	488662983904489472
21462	en	488663047364308992
21463	en	488663591441420288
21464	en	488663941221195776
21465	en	488664931349585920
21466	en	488665003831349248
21467	en	488665601490309120
21468	en	488665760047181824
21469	en	488665964637323264
21470	en	488666293688492032
21471	en	488666315490467842
21472	en	488666811919900672
21473	en	488667374686461952
21474	en	488667482715340801
21475	en	488668158937423872
21476	en	488668470226477058
21477	en	488668576199344128
21478	en	488668626548170752
21479	en	488669046318321664
21480	en	488669225276284929
21481	en	488669282004660224
21482	en	488669739728633856
21483	en	488670061368860672
21484	en	488671066056060928
21485	en	488671542612467713
21486	en	488672068310142976
21487	en	488672691637870592
21488	en	488672717353533440
21489	en	488673831629111298
21490	en	488674314183385089
21491	en	488674580802719745
21492	en	488674816807800834
21493	en	488674832687841282
21494	en	488674965575962624
21495	en	488675050992566272
21496	en	488675187064188931
21497	en	488675281364717568
21498	en	488675488211406848
21499	en	488675869691359232
21500	en	488677046923427840
21501	en	488677223504019457
21502	en	488677277077487617
21503	en	488677305846595584
21504	en	488677427552333824
21505	en	488677524730150912
21506	en	488677826670104576
21507	en	488678051752841216
21508	en	488678962076196865
21509	en	488679611740745728
21510	en	488679832042364928
21511	en	488679863620870144
21512	en	488680572512776194
21513	en	488681430994911233
21514	en	488681704819666944
21515	en	488681782737633281
21516	en	488681918796296194
21517	en	488682228155973632
21518	en	488682280177905664
21519	en	488682398193057792
21520	en	488682426739064832
21521	en	488682459232362498
21522	en	488682555890470912
21523	en	488682595908354048
21524	en	488683011680919553
21525	en	488683141213999104
21526	en	488683235610611715
21527	en	488683237339045888
21528	en	488683452732948480
21529	en	488683517929205760
21530	en	488684838816608256
21531	en	488684917794934784
21532	en	488684921528254465
21533	en	488685500715520001
21534	en	488686123016011776
21535	en	488687037525282816
21536	en	488687425712312320
21537	en	488688260562972672
21538	en	488688614717411328
21539	en	488688867865034752
21540	en	488688870931046401
21541	en	488688881231872002
21542	en	488689305909731328
21543	en	488689527175651328
21544	en	488689686726971392
21545	en	488689906622148610
21546	en	488690023256961025
21547	en	488690334579556352
21548	en	488690636670132224
21549	en	488690774704267267
21550	en	488691325517434881
21551	en	488691454970048512
21552	en	488691754548604928
21553	en	488691783170523137
21554	en	488691858508611585
21555	en	488692680323387392
21556	en	488692903774924800
21557	en	488693310588866560
21558	en	488693591100096512
21559	en	488693825477423104
21560	en	488694184048467968
21561	en	488694258979700737
21562	en	488694325300449281
21563	en	488694582750617601
21564	en	488694693845159936
21565	en	488694943733809152
21566	en	488695098419343361
21567	en	488695209509675008
21568	en	488695402657746944
21569	en	488695985963814912
21570	en	488696525493907457
21571	en	488696689168220160
21572	en	488697042777419776
21573	en	488697965117067264
21574	en	488698004669362176
21575	en	488698533566889985
21576	en	488698862853304322
21577	en	488699253678944257
21578	en	488699268233166848
21579	en	488699615936389120
21580	en	488700113918103552
21581	en	488700457393455104
21582	en	488700652554448896
21583	en	488700655813795840
21584	en	488701138334515200
21585	en	488701291527299073
21586	en	488701564761030656
21587	en	488701586734993412
21588	en	488701872639713280
21589	en	488701908354609152
21590	en	488702051421929472
21591	en	488702129939283969
21592	en	488702140919988224
21593	en	488702273413861379
21594	en	488702488418451457
21595	en	488702658996629504
21596	en	488702908889071616
21597	en	488703231975907328
21598	en	488703685128515585
21599	en	488704205666783233
21600	en	488704228849111040
21601	en	488704292593737730
21602	en	488705008092053504
21603	en	488705292059021313
21604	en	488705388015935490
21605	en	488706175568187392
21606	en	488706675223035904
21607	en	488706970497851393
21608	en	488707047676858368
21609	en	488707114718986240
21610	en	488707458396090368
21611	en	488707712499212288
21612	en	488708455427866625
21613	en	488708540820115456
21614	en	488708819959042049
21615	en	488708880588095488
21616	en	488708883381493761
21617	en	488709031440027649
21618	en	488709070984347649
21619	en	488709599500206080
21620	en	488709840802697216
21621	en	488710281812385792
21622	en	488710360556654592
21623	en	488710753000513536
21624	en	488710970056138752
21625	en	488711282128744448
21626	en	488711535577923584
21627	en	488711904521879552
21628	en	488711964705964032
21629	en	488712066111254528
21630	en	488712069609295873
21631	en	488712074663849984
21632	en	488712158868701184
21633	en	488712222785699841
21634	en	488712408127373312
21635	en	488712443905183744
21636	en	488712618350104577
21637	en	488713082727043073
21638	en	488713568037392384
21639	en	488713746819579904
21640	en	488714431753236480
21641	en	488714764244500480
21642	en	488714853062692864
21643	en	488715393046167552
21644	en	488715555965124608
21645	en	488715847817388032
21646	en	488715993687273472
21647	en	488716618302619648
21648	en	488716954555805696
21649	en	488717279060713472
21650	en	488717520975974400
21651	en	488718195096694784
21652	en	488718530414510083
21653	en	488718561347899392
21654	en	488718797579096064
21655	en	488719190116028416
21656	en	488720089341247488
21657	en	488720390240612353
21658	en	488720432196227072
21659	en	488721817662947328
21660	en	488721889368748032
21661	en	488722241366925313
21662	en	488722430345891840
21663	en	488722483780931584
21664	en	488722524109148160
21665	en	488722922308386816
21666	en	488723473590943744
21667	en	488724530320252928
21668	en	488724585735417859
21669	en	488725410536898562
21670	en	488725416215986176
21671	en	488725510633971713
21672	en	488725515470372864
21673	en	488725702120718337
21674	en	488725814024761344
21675	en	488726089905504256
21676	en	488726140119707648
21677	en	488726195610320896
21678	en	488726345846099968
21679	en	488726361897730048
21680	en	488726447767711744
21681	en	488726797404897281
21682	en	488727363610746880
21683	en	488727609845768192
21684	en	488727661301477377
21685	en	488727678816497664
21686	en	488728457783037952
21687	en	488728491479670785
21688	en	488728709977735168
21689	en	488728953700765696
21690	en	488729017751982081
21691	en	488729835435331584
21692	en	488729837339545602
21693	en	488730913438961664
21694	en	488731154754076673
21695	en	488731248945164289
21696	en	488731302879711232
21697	en	488732055656595456
21698	en	488732265577730049
21699	en	488732367327346688
21700	en	488732628120395776
21701	en	488732671699615744
21702	en	488733026843504640
21703	en	488733144255037440
21704	en	488733686355869696
21705	en	488733844301172736
21706	en	488733985816584192
21707	en	488734077630316544
21708	en	488734191861784578
21709	en	488734304126517248
21710	en	488734405419347969
21711	en	488734527041204225
21712	en	488734702954496000
21713	en	488735783244017664
21714	en	488736112903352321
21715	en	488736408262017025
21716	en	488737467315814402
21717	en	488737548584247296
21718	en	488737841493868544
21719	en	488738569477828609
21720	en	488738602939985920
21721	en	488738687669137408
21722	en	488738982469984256
21723	en	488739567059468288
21724	en	488739623326474240
21725	en	488739689655197696
21726	en	488739759427432448
21727	en	488739996002562049
21728	en	488740117394120704
21729	en	488740508328800256
21730	en	488740779318194177
21731	en	488740834792452096
21732	en	488740993467174913
21733	en	488741358975197187
21734	en	488741662223396864
21735	en	488741667139100673
21736	en	488741961784762368
21737	en	488742193125789696
21738	en	488742758123724800
21739	en	488743473294868480
21740	en	488744362877018113
21741	en	488745315416023040
21742	en	488745847694180353
21743	en	488746294341406720
21744	en	488746614652428288
21745	en	488746959063105536
21746	en	488746992223674368
21747	en	488747102533464066
21748	en	488747272659009536
21749	en	488747588888166400
21750	en	488747660317560833
21751	en	488747745570598913
21752	en	488747984218521600
21753	en	488748554710556673
21754	en	488748706213408768
21755	en	488748735413768192
21756	en	488748803538059266
21757	en	488749160959467520
21758	en	488749898129354752
21759	en	488750732162514944
21760	en	488751064964145152
21761	en	488751137038675969
21762	en	488751346313887744
21763	en	488751711742607360
21764	en	488751741194620928
21765	en	488751964805947392
21766	en	488752061019070464
21767	en	488752120342917120
21768	en	488752367928492033
21769	en	488752611194314752
21770	en	488752785056223232
21771	en	488752980502401025
21772	en	488753191886938112
21773	en	488753193770557441
21774	en	488753534125748224
21775	en	488753554501296128
21776	en	488754049983217664
21777	en	488754275267260416
21778	en	488754358645817344
21779	en	488754388811669505
21780	en	488754394331377664
21781	en	488754474992013313
21782	en	488754551533481985
21783	en	488755550294134784
21784	en	488757283036213248
21785	en	488757319132409856
21786	en	488758010060500992
21787	en	488758041739681793
21788	en	488758170958196736
21789	en	488758298158858240
21790	en	488758415804866560
21791	en	488758418853752832
21792	en	488758495185866752
21793	en	488758603352768512
21794	en	488758724396191745
21795	en	488758735477964800
21796	en	488759231957725184
21797	en	488760408140832768
21798	en	488761524094521344
21799	en	488761666356523008
21800	en	488761914470580224
21801	en	488762255035891712
21802	en	488762300703068160
21803	en	488762517632458752
21804	en	488762788345831426
21805	en	488762926556143616
21806	en	488763205670682624
21807	en	488763405663473664
21808	en	488763572529278976
21809	en	488763787063730177
21810	en	488764859178156032
21811	en	488765340760145920
21812	en	488765652791201792
21813	en	488765847188414464
21814	en	488765892449566720
21815	en	488765914301861889
21816	en	488766019691745280
21817	en	488766317051543552
21818	en	488766378451533824
21819	en	488766466117103617
21820	en	488766862654971904
21821	en	488767168386174976
21822	en	488767336233463808
21823	en	488767442819096576
21824	en	488767457633775616
21825	en	488767522426978306
21826	en	488768801442242560
21827	en	488769081026547712
21828	en	488769321217556480
21829	en	488769437571366912
21830	en	488769557830434816
21831	en	488771221111455744
21832	en	488771258742353920
21833	en	488771270969163778
21834	en	488771309032067072
21835	en	488771677921492992
21836	en	488771697206915072
21837	en	488772160278630400
21838	en	488772307914358784
21839	en	488772481768235008
21840	en	488772495080976384
21841	en	488772625800253441
21842	en	488772777327857664
21843	en	488773119994122242
21844	en	488773739879092224
21845	en	488773958884274176
21846	en	488774186840489984
21847	en	488774626504617984
21848	en	488774628283023360
21849	en	488775259479625728
21850	en	488775335660376064
21851	en	488775695028719616
21852	en	488777021162811392
21853	en	488777078725021696
21854	en	488777408825540608
21855	en	488777464588828672
21856	en	488777951157432320
21857	en	488778037127688193
21858	en	488778276706713600
21859	en	488778712926523392
21860	en	488779320622850048
21861	en	488779645366857728
21862	en	488779653574701056
21863	en	488780513427988480
21864	en	488780695326560256
21865	en	488781124127432704
21866	en	488781254272516096
21867	en	488781703352430593
21868	en	488781912761065472
21869	en	488782581920698368
21870	en	488782690255380482
21871	en	488783144326156289
21872	en	488783784595058688
21873	en	488784490693922816
21874	en	488784998552461313
21875	en	488785067846930432
21876	en	488785167340036098
21877	en	488785198260428800
21878	en	488785292607123456
21879	en	488785616658628608
21880	en	488785632391467008
21881	en	488785904702869504
21882	en	488785939058417665
21883	en	488786004003000320
21884	en	488786266419236864
21885	en	488786928326557696
21886	en	488786979438731264
21887	en	488786988166701057
21888	en	488787618847809536
21889	en	488787966307758080
21890	en	488788102500974592
21891	en	488788219954479104
21892	en	488788417837555712
21893	en	488788454512148480
21894	en	488789098044198912
21895	en	488789159188779008
21896	en	488789245234921472
21897	en	488789938066841600
21898	en	488791139281932289
21899	en	488791248380391424
21900	en	488791324028854272
21901	en	488791667802398720
21902	en	488792262642372610
21903	en	488792302911897600
21904	en	488793031022489600
21905	en	488793112018296832
21906	en	488793143773782016
21907	en	488793500373512192
21908	en	488793579381620736
21909	en	488794145692344320
21910	en	488794150608068610
21911	en	488794371609735168
21912	en	488794468876058624
21913	en	488794537360621568
21914	en	488794639621976064
21915	en	488795006044360704
21916	en	488795488750419968
21917	en	488795522187010049
21918	en	488795672368267264
21919	en	488796842009038848
21920	en	488796882236219394
21921	en	488796989350346752
21922	en	488797130744553473
21923	en	488797387628900353
21924	en	488797584996442112
21925	en	488797668005920768
21926	en	488798226644860928
21927	en	488798578115346432
21928	en	488798665558228993
21929	en	488798974217039872
21930	en	488799001018646528
21931	en	488799461519667201
21932	en	488799527113994240
21933	en	488799677262069760
21934	en	488799856363057152
